date,close,close,close,close,close,close,close,Volume USD,CapRealUSD,0,0,1,2,3,4,5,6,TxTfrValMedUSD,TxCnt,IssContNtv,FeeTotUSD,FeeMedUSD,AdrActCnt,DiffMean,BlkCnt,BlkSizeMeanByte,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday
2018-11-24,-0.12466345359806574,-0.12162029945047692,-0.18127098730854208,-0.13941790689303524,-0.22385704468657153,-0.38424740321897666,-0.37414121213973317,53895330.58370379,83462955012.92369,0.1842462472053657,0.04327661858175172,0.0539838761225928,0.053163811250984884,0.114304863314703,0.10159304826636918,0.017059208508534915,0.010701267090803946,42.7585466496079,251955.0,1787.5,119386.36728822808,0.2240398141994797,578522.0,6653303141405.97,143.0,986501.902097902,530873.0,216916.95753909,825654686.7783585,0,0,1,0,0,0,0
2018-11-25,0.039681355068717394,-0.08498209852934835,-0.08193894438175953,-0.14158963223982468,-0.09973655182431784,-0.18417568961785413,-0.34456604815025926,106231657.0370316,83259922570.6125,0.16992572481181029,0.11096577167374674,0.04327661858175172,0.0539838761225928,0.053163811250984884,0.114304863314703,0.10159304826636918,0.017059208508534915,50.51686919320872,241502.0,1587.5,129629.649106187,0.2487700106098071,577253.0,6653303141405.97,127.0,1017392.59055118,543812.0,279775.81327063,1104233413.2270672,0,0,0,1,0,0,0
2018-11-26,-0.055204115205775395,-0.015522760137058,-0.14018621373512374,-0.13714305958753492,-0.19679374744560008,-0.15494066703009324,-0.23937980482362953,90790111.39511956,82987388012.87529,0.14418318543389175,0.1022974246507272,0.11096577167374674,0.04327661858175172,0.0539838761225928,0.053163811250984884,0.114304863314703,0.10159304826636918,54.828617668148965,255328.0,1387.5,141088.75695713225,0.2667906200732611,628614.0,6653303141405.96,111.0,1181034.66666667,571131.0,342598.95339906,1267714108.3742793,0,1,0,0,0,0,0
2018-11-27,0.01164802756565031,-0.043556087640125085,-0.003874732571407691,-0.12853818616947343,-0.1254950320218846,-0.18514571987994977,-0.14329263946444293,63405773.32349581,82740287051.83978,0.07736306244929296,0.08674130690396306,0.1022974246507272,0.11096577167374674,0.04327661858175172,0.0539838761225928,0.053163811250984884,0.114304863314703,55.968558516820615,262477.0,1637.5,136618.69569488877,0.2511787332627354,627815.0,6653303141405.97,131.0,1056039.29770992,555143.0,353455.69539842,1334845193.7253706,0,0,0,0,0,1,0
2018-11-28,0.11253017193192072,0.12417819949757103,0.06897408429179563,0.10865543936051303,-0.016008014237552715,-0.012964860089963892,-0.07261554794802905,96994948.31512174,82688405985.35306,0.14375443018035755,0.04648444750438418,0.08674130690396306,0.1022974246507272,0.11096577167374674,0.04327661858175172,0.0539838761225928,0.053163811250984884,68.91066826048225,262267.0,1475.0,171543.81379599113,0.3105013053572119,630438.0,6653303141405.96,118.0,1133828.15254237,580751.0,423188.22098665,1780977162.2140293,0,0,0,0,0,0,1
2018-11-29,0.006998880984376399,0.11952905291629712,0.13117708048194743,0.07597296527617203,0.11565432034488943,-0.009009133253176316,-0.005965979105587493,67758864.85916474,82752349706.15569,0.07598208253989192,0.08648247191214016,0.04648444750438418,0.08674130690396306,0.1022974246507272,0.11096577167374674,0.04327661858175172,0.0539838761225928,54.59882860944477,245371.0,1312.5,188518.31592840163,0.3353080235253945,612685.0,6653303141405.96,105.0,1200095.20952381,570975.0,382471.69161205,1621312603.90456,0,0,0,0,1,0,0
2018-11-30,-0.067838861426333,-0.0608399804419566,0.05169019148996412,0.06333821905561443,0.008134103849839036,0.04781545891855643,-0.07684799467950931,57042773.64693748,82567630995.15265,0.10758485479720623,0.04565386382894578,0.08648247191214016,0.04648444750438418,0.08674130690396306,0.1022974246507272,0.11096577167374674,0.04327661858175172,56.36794193311895,248304.0,1262.5,161117.51363503275,0.3232704584958268,597612.0,6653303141405.96,101.0,1210096.83168317,567715.0,458621.46283943,1822256275.4194856,1,0,0,0,0,0,0
2018-12-01,0.041756924719797084,-0.026081936706535913,-0.019083055722159514,0.0934471162097612,0.10509514377541151,0.04989102856963612,0.08957238363835351,26549143.4756498,82644231979.1168,0.08817196139951844,0.06467371868115199,0.04565386382894578,0.08648247191214016,0.04648444750438418,0.08674130690396306,0.1022974246507272,0.11096577167374674,50.17509978484623,242745.0,1550.0,125054.33790552776,0.246685944461376,579421.0,6653303141405.97,124.0,1066135.99193548,515788.0,208118.58472828,863291233.12024,0,0,1,0,0,0,0
2018-12-02,-0.009303137547046703,0.03245378717275038,-0.035385074253582616,-0.028386193269206217,0.0841439786627145,0.09579200622836481,0.04058789102258942,28792953.721044417,82592815626.41304,0.056660638939119955,0.052987005191511866,0.06467371868115199,0.04565386382894578,0.08648247191214016,0.04648444750438418,0.08674130690396306,0.1022974246507272,48.908787609618955,221524.0,1425.0,95650.6321964858,0.1848944665186615,502649.0,6653303141405.96,114.0,1000707.14912281,468451.0,165809.07424496,679609406.4835962,0,0,0,1,0,0,0
2018-12-03,-0.06748952783079432,-0.07679266537784102,-0.035035740658043935,-0.10287460208437693,-0.09587572110000053,0.016654450831920187,0.028302478397570496,41129727.85611997,82841014115.43073,0.09365122771760896,0.03403728970177796,0.052987005191511866,0.06467371868115199,0.04565386382894578,0.08648247191214016,0.04648444750438418,0.08674130690396306,59.5816383227644,241785.0,1425.0,122571.68097575968,0.236942721691303,586010.0,6149853496470.35,114.0,1109401.69298246,557988.0,394593.85660454,1516809577.328804,0,1,0,0,0,0,0
2018-12-04,0.01788138925098437,-0.049608138579809946,-0.05891127612685665,-0.017154351407059565,-0.08499321283339256,-0.07799433184901616,0.034535840082904556,47817873.640655406,83314751609.90598,0.07830519913755575,0.056284455339010345,0.03403728970177796,0.052987005191511866,0.06467371868115199,0.04565386382894578,0.08648247191214016,0.04648444750438418,67.48638006494559,268150.0,1725.0,118889.84725839584,0.1999809261058793,671416.0,5646403851534.74,138.0,1078303.36231884,598135.0,575366.58752496,2239874304.5283437,0,0,0,0,0,1,0
2018-12-05,-0.054440885505071535,-0.036559496254087165,-0.10404902408488148,-0.11335216163192818,-0.0715952369121311,-0.1394340983384641,-0.1324352173540877,49695419.62637325,82292286110.35957,0.0663334200109029,0.04705111650084889,0.056284455339010345,0.03403728970177796,0.052987005191511866,0.06467371868115199,0.04565386382894578,0.08648247191214016,63.86179421607198,256736.0,1625.0,99378.61376661628,0.1639608219355348,609238.0,5646403851534.74,130.0,1039024.58461538,566534.0,526006.69717938,1951232814.776632,0,0,0,0,0,0,1
2018-12-06,-0.07276318229356349,-0.12720406779863502,-0.10932267854765065,-0.17681220637844497,-0.18611534392549167,-0.1443584192056946,-0.21219728063202759,53212108.53479543,81698533404.5592,0.11833867997427006,0.039851895671206596,0.04705111650084889,0.056284455339010345,0.03403728970177796,0.052987005191511866,0.06467371868115199,0.04565386382894578,58.64988199254816,280512.0,1687.5,101309.47631370528,0.123867145980669,655016.0,5646403851534.74,135.0,1093892.59259259,616695.0,459280.50025997,1612978870.7620192,0,0,0,0,1,0,0
2018-12-07,-0.016597769681260033,-0.08936095197482352,-0.14380183747989506,-0.1259204482289107,-0.193409976059705,-0.2027131136067517,-0.16095618888695462,89632751.88966693,81455153419.02815,0.09523809523809523,0.0711527333321369,0.039851895671206596,0.04705111650084889,0.056284455339010345,0.03403728970177796,0.052987005191511866,0.06467371868115199,56.26156815219169,256146.0,1425.0,104007.1583125276,0.1666259872133255,658859.0,5646403851534.74,114.0,1225577.07017544,606990.0,423476.51006658,1428384444.362301,1,0,0,0,0,0,0
2018-12-08,0.005345555455042117,-0.011252214226217916,-0.0840153965197814,-0.13845628202485294,-0.12057489277386857,-0.18806442060466289,-0.1973675581517096,34587375.9135928,81394588195.4361,0.07569849443148938,0.057239596374220644,0.0711527333321369,0.039851895671206596,0.04705111650084889,0.056284455339010345,0.03403728970177796,0.052987005191511866,46.77590228082229,231269.0,1587.5,66740.333683168,0.0980467558693045,531426.0,5646403851534.74,127.0,967855.787401575,504199.0,213264.98206574,726796650.4021977,0,0,1,0,0,0,0
2018-12-09,0.03780461876024788,0.043150174215289994,0.02655240453402996,-0.04621077775953353,-0.10065166326460506,-0.08277027401362069,-0.150259801844415,28276908.264010157,81369886801.65033,0.0748427035431142,0.04548330656206178,0.057239596374220644,0.0711527333321369,0.039851895671206596,0.04705111650084889,0.056284455339010345,0.03403728970177796,45.718333523739986,237071.0,1600.0,59453.252856531835,0.088510989399474,518114.0,5646403851534.74,128.0,949850.4140625,490692.0,168971.49802472,598233378.8191694,0,0,0,1,0,0,0
2018-12-10,-0.03510143794042797,0.002703180819819906,0.008048736274862023,-0.00854903340639801,-0.0813122156999615,-0.13575310120503303,-0.11787171195404866,35358915.9700344,81219184716.51485,0.06723766207767626,0.0449686227412538,0.04548330656206178,0.057239596374220644,0.0711527333321369,0.039851895671206596,0.04705111650084889,0.056284455339010345,56.77007576219016,253368.0,1550.0,76641.75782612992,0.1009057967878083,600210.0,5646403851534.74,124.0,1123948.9516129,539883.0,280508.16175176,957540580.7525293,0,1,0,0,0,0,0
2018-12-11,-0.016144888367144006,-0.05124632630757198,-0.0134417075473241,-0.008096152092281983,-0.024693921773542016,-0.0974571040671055,-0.15189798957217704,30018845.723360315,80846610904.45018,0.040065953166109086,0.040395554606835235,0.0449686227412538,0.04548330656206178,0.057239596374220644,0.0711527333321369,0.039851895671206596,0.04705111650084889,55.3285739186057,255759.0,1562.5,78898.91230678852,0.111204554519816,635401.0,5646403851534.74,125.0,1092748.448,567720.0,306141.83618984,1026360160.1860008,0,0,0,0,0,1,0
2018-12-12,0.022632017335103782,0.0064871289679597766,-0.028614308972468194,0.009190309787779682,0.0145358652428218,-0.0020619044384382335,-0.07482508673200172,24985787.110803552,80746362908.70877,0.048212215913259145,0.02406527672669283,0.040395554606835235,0.0449686227412538,0.04548330656206178,0.057239596374220644,0.0711527333321369,0.039851895671206596,60.9372119119533,258638.0,1500.0,75863.52173779643,0.1086121998844682,616176.0,5646403851534.74,120.0,1135167.61666667,540037.0,287362.68586936,983646185.8487417,0,0,0,0,0,0,1
2018-12-13,-0.05004846968679999,-0.027416452351696208,-0.043561340718840214,-0.07866277865926818,-0.04085815989902031,-0.03551260444397819,-0.052110374125238224,38222944.21306812,80627461757.23792,0.06604055374519502,0.028959996919138514,0.02406527672669283,0.040395554606835235,0.0449686227412538,0.04548330656206178,0.057239596374220644,0.0711527333321369,53.823039280731315,266702.0,1637.5,72098.48162956098,0.1018530710344243,638713.0,5646403851534.74,131.0,1075021.90839695,573983.0,302776.61168815,987155177.2674605,0,0,0,0,1,0,0
2018-12-14,-0.020742466182236186,-0.07079093586903618,-0.04815891853393239,-0.0643038069010764,-0.09940524484150437,-0.06160062608125649,-0.056255070626214376,46138657.45586478,80452516413.06924,0.049533774158833956,0.03967581871779591,0.028959996919138514,0.02406527672669283,0.040395554606835235,0.0449686227412538,0.04548330656206178,0.057239596374220644,49.95629924408018,278774.0,1825.0,80669.18258461035,0.0937931399288719,701381.0,5646403851534.74,146.0,1066194.70547945,611193.0,306710.01482859,981149227.0942816,1,0,0,0,0,0,0
2018-12-15,-0.0050852698253702755,-0.02582773600760646,-0.07587620569440645,-0.05324418835930267,-0.06938907672644667,-0.10449051466687465,-0.06668589590662677,18488607.09353889,80378288352.37187,0.0339153815637849,0.02975414778090195,0.03967581871779591,0.028959996919138514,0.02406527672669283,0.040395554606835235,0.0449686227412538,0.04548330656206178,49.54809475105692,263117.0,1862.5,58183.15067938458,0.0654532716007891,594065.0,5646403851534.74,149.0,939043.040268456,533914.0,195072.2119113,621319438.8319712,0,0,1,0,0,0,0
2018-12-16,0.004468636031516482,-0.0006166337938537936,-0.02135909997608998,-0.07140756966288997,-0.04877555232778619,-0.06492044069493019,-0.10002187863535816,19269694.45380583,80307927821.6297,0.025226557475852972,0.020370215124424922,0.02975414778090195,0.03967581871779591,0.028959996919138514,0.02406527672669283,0.040395554606835235,0.0449686227412538,45.07956647108377,225399.0,1437.5,47835.93563586873,0.0689890002474342,539434.0,5646403851534.74,115.0,1021780.72173913,475463.0,187133.01996885,597967575.7727705,0,0,0,1,0,0,0
2018-12-17,0.09062307779201184,0.09509171382352832,0.09000644399815805,0.06926397781592186,0.019215508129121872,0.041847525464225654,0.02570263709708165,57310685.94375667,80271743510.26314,0.12072789997725675,0.015150895250702992,0.020370215124424922,0.02975414778090195,0.03967581871779591,0.028959996919138514,0.02406527672669283,0.040395554606835235,64.0345636184395,296295.0,2000.0,72661.72339205841,0.0800956918702776,682984.0,5646403851534.74,160.0,979977.7875,603154.0,324816.01260092,1136582055.9115553,0,1,0,0,0,0,0
2018-12-18,0.04758927447022643,0.13821235226223827,0.14268098829375475,0.13759571846838448,0.11685325228614829,0.0668047825993483,0.08943679993445208,50578806.578082785,80082011943.96246,0.07351581660867032,0.0725927501631894,0.015150895250702992,0.020370215124424922,0.02975414778090195,0.03967581871779591,0.028959996919138514,0.02406527672669283,59.42314941832491,269609.0,1600.0,99653.91338769576,0.140745423008276,656410.0,5599999240631.43,128.0,1093073.5,602031.0,412618.57026192,1509988955.0853877,0,0,0,0,0,1,0
2018-12-19,0.004717310690539378,0.052306585160765806,0.14292966295277765,0.14739829898429413,0.14231302915892385,0.12157056297668767,0.07152209328988768,77837326.16619815,79998705374.57126,0.07435738168554328,0.044170648170116955,0.0725927501631894,0.015150895250702992,0.020370215124424922,0.02975414778090195,0.03967581871779591,0.028959996919138514,67.49385890527371,302963.0,1862.5,120712.46901292804,0.1612208232252486,701481.0,5106422924659.83,149.0,1084089.93288591,633604.0,393724.34567501,1455884475.5400794,0,0,0,0,0,0,1
2018-12-20,0.10043402941410129,0.10515134010464067,0.1527406145748671,0.24336369236687894,0.24783232839839542,0.24274705857302514,0.22200459239078896,105864461.80365406,80028890705.6078,0.13164691486073246,0.04467675118206825,0.044170648170116955,0.0725927501631894,0.015150895250702992,0.020370215124424922,0.02975414778090195,0.03967581871779591,72.90882899806088,282826.0,1687.5,111182.8183150544,0.1498554571543657,641537.0,5106422924659.83,135.0,1137424.15555556,598419.0,394649.45147297,1605330455.1086216,0,0,0,0,1,0,0
2018-12-21,-0.05881528358275112,0.04161874583135017,0.046336056521889546,0.09392533099211597,0.18454840878412782,0.1890170448156443,0.18393177499027402,65172505.49680386,79906611769.43431,0.09884014120020171,0.07917651224877194,0.04467675118206825,0.044170648170116955,0.0725927501631894,0.015150895250702992,0.020370215124424922,0.02975414778090195,55.32622641834291,280679.0,1750.0,118818.24379591909,0.1873089624396229,656212.0,5106422924659.83,140.0,1039892.8,626090.0,367259.28392965,1409939647.8618906,1,0,0,0,0,0,0
2018-12-22,0.03575434732966265,-0.02306093625308847,0.07737309316101282,0.0820904038515522,0.12967967832177862,0.22030275611379047,0.22477139214530695,30643368.48341623,79910912494.28368,0.05906614036776733,0.05940795065321391,0.07917651224877194,0.04467675118206825,0.044170648170116955,0.0725927501631894,0.015150895250702992,0.020370215124424922,52.277814543497904,251236.0,2187.5,73760.82741699101,0.1155781792903271,551516.0,5106422924659.84,175.0,808195.251428571,518060.0,181928.09083633,721335077.2085173,0,0,1,0,0,0,0
2018-12-23,-0.00935559202279812,0.02639875530686453,-0.03241652827588659,0.0680175011382147,0.07273481182875408,0.1203240862989805,0.21094716409099235,18180632.800728507,79867755426.01431,0.03798264369261728,0.03548315095981513,0.05940795065321391,0.07917651224877194,0.04467675118206825,0.044170648170116955,0.0725927501631894,0.015150895250702992,44.85016325199053,249032.0,2200.0,60817.69108261178,0.063871205333723,520086.0,5106422924659.84,176.0,736204.5625,521843.0,193114.71125456,761386998.4878172,0,0,0,1,0,0,0
2018-12-24,0.023101770128230115,0.013746178105431994,0.049500525435094644,-0.009314758147656477,0.09111927126644481,0.09583658195698419,0.14342585642721062,48504313.540393114,79837458411.8228,0.07137898328949556,0.022813645240719212,0.03548315095981513,0.05940795065321391,0.07917651224877194,0.04467675118206825,0.044170648170116955,0.0725927501631894,60.73299834356024,278193.0,1900.0,95054.33756762122,0.1013243484030859,583425.0,5106422924659.83,152.0,944734.335526316,555157.0,308074.42134142,1244634768.8228528,0,1,0,0,0,0,0
2018-12-25,-0.06553273836601115,-0.04243096823778103,-0.05178656026057915,-0.0160322129309165,-0.07484749651366762,0.025586532900433667,0.030303843590973045,44609304.08724561,79764891236.45686,0.09697098379587672,0.04288566275359923,0.022813645240719212,0.03548315095981513,0.05940795065321391,0.07917651224877194,0.04467675118206825,0.044170648170116955,46.62261447945319,259581.0,1987.5,67199.06394491065,0.0665424211512711,481186.0,5106422924659.83,159.0,810329.742138365,514043.0,201209.16888611,756865192.5108413,0,0,0,0,0,1,0
2018-12-26,0.007910449681730825,-0.05762228868428032,-0.034520518556050206,-0.043876110578848326,-0.008121763249185676,-0.0669370468319368,0.03349698258216449,38344637.199287035,79735447774.09526,0.04893571320606617,0.05828271065180787,0.04288566275359923,0.022813645240719212,0.03548315095981513,0.05940795065321391,0.07917651224877194,0.04467675118206825,52.750334446923524,281142.0,1962.5,60834.2231832724,0.0573433212502512,536230.0,5106422924659.83,157.0,887603.484076433,541634.0,227769.28969651,867267433.599503,0,0,0,0,0,0,1
2018-12-27,-0.05900896998676153,-0.051098520305030704,-0.11663125867104185,-0.09352948854281173,-0.10288508056560985,-0.0671307332359472,-0.12594601681869833,42561570.97194641,79638277664.3781,0.0742982812599144,0.02939475777639009,0.05828271065180787,0.04288566275359923,0.022813645240719212,0.03548315095981513,0.05940795065321391,0.07917651224877194,53.30070338062932,302098.0,2175.0,62180.71524838286,0.0410893777419169,624625.0,5106422924659.84,174.0,891797.798850575,607971.0,317587.18680085,1138696324.995888,0,0,0,0,1,0,0
2018-12-28,0.07849241796175299,0.019483447974991464,0.027393897656722288,-0.03813884070928886,-0.015037070581058742,-0.024392662603856863,0.011361684725805787,50721074.33921544,79438817881.65671,0.10470510271703115,0.04464120866949148,0.02939475777639009,0.05828271065180787,0.04288566275359923,0.022813645240719212,0.03548315095981513,0.05940795065321391,50.646543715168846,312462.0,2087.5,70176.43885064559,0.0434678147104616,644439.0,5106422924659.84,167.0,937671.28742515,672026.0,326505.70148197,1267186547.6721058,1,0,0,0,0,0,0
2018-12-29,-0.041919559191763156,0.036572858769989836,-0.022436111216771693,-0.014525661535040868,-0.08005839990105201,-0.0569566297728219,-0.06631222179562002,25710961.849474262,79398312541.14612,0.06767427417292499,0.0629393658677827,0.04464120866949148,0.02939475777639009,0.05828271065180787,0.04288566275359923,0.022813645240719212,0.03548315095981513,51.87958565599296,265401.0,1725.0,58775.34240575531,0.0432014630852132,572182.0,5106422924659.83,138.0,975094.579710145,561903.0,224732.2368456,859182427.8002299,0,0,1,0,0,0,0
2018-12-30,0.02917970840679729,-0.012739850784965867,0.06575256717678712,0.006743597190025596,0.014654046871756421,-0.050878691494254724,-0.02777692136602461,22003831.76929976,79343039040.73553,0.04795495557472384,0.040658065520010674,0.0629393658677827,0.04464120866949148,0.02939475777639009,0.05828271065180787,0.04288566275359923,0.022813645240719212,45.51205846228251,259817.0,2200.0,50790.73259697159,0.0289200804194272,514111.0,5106422924659.84,176.0,748411.034090909,516115.0,145339.05843231,555981118.7759575,0,0,0,1,0,0,0
2018-12-31,-0.03785504365756509,-0.008675335250767802,-0.05059489444253096,0.027897523519222034,-0.031111446467539494,-0.02320099678580867,-0.08873373515181981,24623835.83145022,79250723414.47551,0.05697661814906947,0.028805406985983877,0.040658065520010674,0.0629393658677827,0.04464120866949148,0.02939475777639009,0.05828271065180787,0.04288566275359923,50.805927974548474,262001.0,1937.5,59496.47604879984,0.0281702075423144,557851.0,5265031314087.46,155.0,895100.270967742,548944.0,256279.6674072,944954374.3110125,0,1,0,0,0,0,0
2019-01-01,0.03463017361107035,-0.0032248700464947433,0.025954838360302546,-0.01596472083146061,0.06252769713029238,0.003518727143530853,0.011429176825261678,19689210.62484168,79227580206.23628,0.057738203533856364,0.03422720783792835,0.028805406985983877,0.040658065520010674,0.0629393658677827,0.04464120866949148,0.02939475777639009,0.05828271065180787,45.47521030465018,235813.0,1862.5,42892.66988787736,0.0258190388987726,433715.0,5618595848853.26,149.0,807949.261744966,448759.0,145237.64040738,553082048.266091,0,0,0,0,0,1,0
2019-01-02,0.016196356022515346,0.05082652963358569,0.012971485976020602,0.04215119438281789,0.0002316351910547354,0.07872405315280773,0.0197150831660462,21506229.052426692,79225003379.23328,0.038672488219679106,0.034684962968427185,0.03422720783792835,0.028805406985983877,0.040658065520010674,0.0629393658677827,0.04464120866949148,0.02939475777639009,59.915880120470625,271103.0,1887.5,70928.63305358311,0.0440496316146113,578607.0,5618595848853.26,151.0,941637.291390728,545632.0,250460.64491016,976345056.8363292,0,0,0,0,0,0,1
2019-01-03,-0.025558881302201186,-0.00936252527968584,0.025267648331384507,-0.012587395326180584,0.016592313080616705,-0.02532724611114645,0.05316517185060654,18193783.64488885,79150349337.6773,0.0348603235163457,0.02322809131040914,0.034684962968427185,0.03422720783792835,0.028805406985983877,0.040658065520010674,0.0629393658677827,0.04464120866949148,56.7658295207481,287081.0,1937.5,72172.75661557006,0.0582795849746347,598436.0,5618595848853.26,155.0,961764.425806452,599287.0,284724.94509582,1077509846.240912,0,0,0,0,1,0,0
2019-01-04,0.007862750749922043,-0.017696130552279143,-0.0014997745297637977,0.03313039908130655,-0.004724644576258541,0.024455063830538748,-0.017464495361224408,28449799.949418448,79127034072.2909,0.031110249501827135,0.020937878431035926,0.02322809131040914,0.034684962968427185,0.03422720783792835,0.028805406985983877,0.040658065520010674,0.0629393658677827,54.14267017763852,283490.0,1862.5,74088.62979105991,0.0511740038269842,580495.0,5618595848853.26,149.0,959605.516778523,581832.0,306360.10026406,1172600818.5002463,1,0,0,0,0,0,0
2019-01-05,-0.0067993770110970075,0.0010633737388250353,-0.02449550756337615,-0.008299151540860805,0.026331022070209542,-0.011524021587355548,0.01765568681944174,13864390.172116578,79115437458.32893,0.027934979242450562,0.018685116035805083,0.020937878431035926,0.02322809131040914,0.034684962968427185,0.03422720783792835,0.028805406985983877,0.040658065520010674,49.261660317937505,269637.0,2037.5,47678.16801541975,0.0281477294065283,519070.0,5618595848853.26,163.0,825104.36809816,533367.0,204000.24317033,774918170.5296133,0,0,1,0,0,0,0
2019-01-06,0.06356902969664624,0.05676965268554923,0.06463240343547128,0.03907352213327009,0.055269878155785435,0.08990005176685578,0.05204500810929069,21822722.558396287,79097796325.11711,0.08593650388881806,0.01677775589706483,0.018685116035805083,0.020937878431035926,0.02322809131040914,0.034684962968427185,0.03422720783792835,0.028805406985983877,48.81677605233522,251485.0,1762.5,65858.09581709836,0.045396050155336,498140.0,5618595848853.26,141.0,804605.624113475,508201.0,205226.66271071,830345799.7885588,0,0,0,1,0,0,0
2019-01-07,-0.008764485347375839,0.0548045443492704,0.04800516733817339,0.055867918088095436,0.03030903678589425,0.046505392808409596,0.08113556641947994,29820959.790263217,79050037992.30621,0.026385329368522014,0.051641927598152365,0.01677775589706483,0.018685116035805083,0.020937878431035926,0.02322809131040914,0.034684962968427185,0.03422720783792835,56.097597105533225,288254.0,1762.5,97235.27440025329,0.0872221984647573,613474.0,5618595848853.26,141.0,1000324.66666667,602831.0,301116.75616676,1204773645.295463,0,1,0,0,0,0,0
2019-01-08,-0.002637386143183207,-0.011401871490559046,0.052167158206087194,0.04536778119499019,0.05323053194491223,0.027671650642711043,0.04386800666522639,47219665.14611473,79016171756.35587,0.04406013374376921,0.015846924593278692,0.051641927598152365,0.01677775589706483,0.018685116035805083,0.020937878431035926,0.02322809131040914,0.034684962968427185,60.362128267162994,317666.0,2112.5,82498.86199378797,0.0812099475344535,607366.0,5618595848853.26,169.0,860260.278106509,612637.0,254613.86151949,1016577105.9755358,0,0,0,0,0,1,0
2019-01-09,0.0018081717762381544,-0.0008292143669450525,-0.009593699714320891,0.05397532998232535,0.04717595297122834,0.055038703721150384,0.029479822418949198,29576276.953523025,79019985305.1337,0.027860607059552157,0.026465088920703806,0.015846924593278692,0.051641927598152365,0.01677775589706483,0.018685116035805083,0.020937878431035926,0.02322809131040914,58.29560474463127,320698.0,2050.0,98399.11782016073,0.1052719700472824,619701.0,5618595848853.26,164.0,889668.786585366,633976.0,321723.74645825,1288265218.7391543,0,0,0,0,0,0,1
2019-01-10,-0.09828025690016773,-0.09647208512392957,-0.09910947126711278,-0.10787395661448862,-0.04430492691784238,-0.05110430392893939,-0.043241553179017345,58469732.93540503,78290426948.98228,0.14132732775748502,0.016733082157079308,0.026465088920703806,0.015846924593278692,0.051641927598152365,0.01677775589706483,0.018685116035805083,0.020937878431035926,53.508981936964226,322365.0,1950.0,91823.19945604749,0.0994408335653009,634499.0,5618595848853.26,156.0,957423.538461538,654062.0,453318.18214462,1644594596.9634411,0,0,0,0,1,0,0
2019-01-11,0.0012425048399062888,-0.09703775206026144,-0.09522958028402329,-0.09786696642720649,-0.10663145177458233,-0.04306242207793609,-0.0498617990890331,38394379.94766501,78218439361.09499,0.037047474379506354,0.08501740641001258,0.016733082157079308,0.026465088920703806,0.015846924593278692,0.051641927598152365,0.01677775589706483,0.018685116035805083,49.24566713491036,308638.0,1850.0,88333.04251388571,0.1085798761761191,623617.0,5618595848853.26,148.0,987830.763513513,646270.0,329528.26236001,1194263615.606862,1,0,0,0,0,0,0
2019-01-12,-0.004108073619841335,-0.002865568779935046,-0.10114582568010277,-0.09933765390386462,-0.10197504004704783,-0.11073952539442367,-0.047170495697777426,11518215.851989618,78188216816.93358,0.025878814114304042,0.022251821146524957,0.08501740641001258,0.016733082157079308,0.026465088920703806,0.015846924593278692,0.051641927598152365,0.01677775589706483,48.64894695336056,288972.0,1725.0,62746.36005893473,0.070748951851876,521168.0,5618595848853.26,138.0,912495.173913043,565546.0,205384.17212691,742879085.1198453,0,0,1,0,0,0,0
2019-01-13,-0.028371134695506228,-0.03247920831534756,-0.031236703475441274,-0.129516960375609,-0.12770878859937085,-0.13034617474255406,-0.1391106600899299,20774070.75462241,78146472667.95901,0.04993534379987713,0.015542679239374512,0.022251821146524957,0.08501740641001258,0.016733082157079308,0.026465088920703806,0.015846924593278692,0.051641927598152365,42.679112328208305,273864.0,1712.5,49044.29564550541,0.0475424799650788,477843.0,5618595848853.26,137.0,848057.03649635,531588.0,167509.60898593,587735957.8724552,0,0,0,1,0,0,0
2019-01-14,0.04132210408958947,0.012950969394083245,0.00884289577424191,0.010085400614148199,-0.08819485628601953,-0.08638668450978138,-0.08902407065296458,36371609.28152766,78129048337.385,0.057617728531855955,0.029995464154590954,0.015542679239374512,0.022251821146524957,0.08501740641001258,0.016733082157079308,0.026465088920703806,0.015846924593278692,57.16382527805216,328198.0,1862.5,73735.04972131137,0.0594045121386908,604549.0,5871520323071.41,149.0,960555.879194631,637600.0,274339.18632214,1005986760.7402556,0,1,0,0,0,0,0
2019-01-15,-0.02412697249228657,0.017195131597302904,-0.011176003098203324,-0.015284076718044659,-0.01404157187813837,-0.1123218287783061,-0.11051365700206794,28829402.57281646,78179369756.56715,0.0421895121647258,0.034612550131294106,0.029995464154590954,0.015542679239374512,0.022251821146524957,0.08501740641001258,0.016733082157079308,0.026465088920703806,58.7821259165951,303591.0,1650.0,77696.0113694488,0.0772484903440765,621686.0,5883988430955.41,132.0,1073233.84090909,611876.0,428538.18020561,1534720791.6402977,0,0,0,0,0,1,0
2019-01-16,0.008069275453225444,-0.016057697039061125,0.025264407050528348,-0.0031067276449778802,-0.007214801264819215,-0.005972296424912926,-0.10425255332508065,27675597.469792526,78161320922.57222,0.027217424455900145,0.025341143525678556,0.034612550131294106,0.029995464154590954,0.015542679239374512,0.022251821146524957,0.08501740641001258,0.016733082157079308,63.0086810672494,300170.0,1662.5,88897.24374809241,0.104638680560672,639811.0,5883988430955.41,133.0,1094643.03007519,630417.0,307001.49982176,1107350288.5727804,0,0,0,0,0,0,1
